id,prompt,text,label,model,domain
7419,NO-PROMPT,"3. Member States shall notify the Commission(7) of all cases where a bonein intervention quarter has been identified as not complying with Annex III as referred to in paragraph 1, specifying the quality and quantity of the quarter as well as the slaughterhouse where it was produced. Article 6. This Regulation shall enter into force on the day following that of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States.",human,NO-MODEL,legal
14550,NO-PROMPT,Not at all impressed with audio quality of the n97 after being used to 5800 Its just about adequate but VERY harsh,human,NO-MODEL,tweets
2856,NO-PROMPT,"Article 3. Regulation (EC) No 993/2009 is hereby repealed. Article 4. This Regulation shall enter into force on 22 January 2010. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 21 January 2010.",human,NO-MODEL,legal
5369,NO-PROMPT,"As from 15 May 1990, the levying of customs duties, suspended in pursuance of Council Regulation (EEC) No 3896/89, shall be reintroduced on imports into the Community of the following products, originating in China: 1.2.3 // // // // Order No // CN code // Description // // // // 10.0290 // 2930 90 10 // Cysterine, cystine and their derivatives // // //. Article 2. This Regulation shall enter",human,NO-MODEL,legal
28720,NO-PROMPT,You dont want to be confused and wandering around when it is time to make your move. If you know where youre trying to go it wont look like you are attempting to sneak inside. Look for alternate entrances the band and crew might use to access the venue. These can be easier to get inside than the main entrance. Check any perimeter fences at larger venues. Look for any spots that are ideal to climb over or go under to get inside. There may even be a back gate,human,NO-MODEL,wiki
29096,NO-PROMPT,"You can also buy overthecounter antihistamine cream to help with these symptoms. Apply the cream as directed on the package. These are both triggering factors for HIV rashes, and can make your HIV rash worse. If you are going to go outside, apply sunscreen to your body to protect your skin or wear long sleeves and pants. Wear a coat and warm clothing when going outside to avoid exposing your skin to extreme cold. Hot water will irritate your",human,NO-MODEL,wiki
18708,NO-PROMPT,@kerusdotorg but it just looks so godawful. Makes me think of regurgitation and the bottom of a toilet,human,NO-MODEL,tweets
18390,NO-PROMPT,its been a coule of weeks since I have twittered due to health issues which also cost me my job but I will,human,NO-MODEL,tweets
28246,NO-PROMPT,"Swallowing excess air can cause an infants stomach to distend, leading to hiccups. Take frequent breaks to slow the feeding session. The infants lips should cover the areola, not just the nipple. An insecure latch can cause the baby to",human,NO-MODEL,wiki
15748,NO-PROMPT,@samantharonson IÃ¯Â¿Â½m sorry yr sweater got stolen!! Hope you didnÃ¯Â¿Â½t take it to the gig b,human,NO-MODEL,tweets
6962,NO-PROMPT,"Article 3. Decision 91/449/EEC is hereby amended as follows: 1. in Annex A, Part II, the word Czechoslovakia is followed by the words (excluding, in the case of products derived from the meat of swine, the Slovak Republic). 2. in Annex C, Part II, Czechoslovakia is included in the list of countries approved to use the model animal health certificate in Part I of Annex C. Article 4. This",human,NO-MODEL,legal
28211,NO-PROMPT,"To ensure this is remedied, identify barriers to effective communication and ways to overcome them. This will show your partner you are committed to avoiding future betrayal. If you or your partner is uncomfortable discussing emotions, agree to write letters to each other about emotional subjects. If you and your partner do not communicate frequently enough, schedule weekly dates to discuss your relationship. If you are struggling to identify why you and your partner are not communicating effectively, consider enlisting the help of a couples counselor. A",human,NO-MODEL,wiki
6350,NO-PROMPT,"Member States shall take all appropriate steps to reduce to a minimum the time needed for carrying out surveys and for processing and calculating data, in order that the results of the surveys may be made available to the Commission as soon as possible. Article 6. The cost of compiling these statistics in the Member States shall be borne by the various national budgets. Article 7. This Directive is addressed to the Member States. Done at Brussels, 13 February 1978.",human,NO-MODEL,legal
5850,NO-PROMPT,"HAS ADOPTED THIS DECISION: Article 1. In the first subparagraph of Article 16(2) of Directive 92/34/EEC, the date ‘31 December 2004’ is replaced by ‘31 December 2007’. Article 2. This Decision is addressed to the Member States. Done at Brussels, 25 January 2005.",human,NO-MODEL,legal
26915,NO-PROMPT,"Remove dead skin cells using a loofah, soap and water. Rinse thoroughly. You don’t need to dry the skin completely but make sure residual water has been removed. This will activate the oil and wax so it applies with greater ease to the skin.",human,NO-MODEL,wiki
16323,NO-PROMPT,@Lady_Twitster oh ok good i hear that all the time and i never have trouble with my TweetDeck.. hey whats,human,NO-MODEL,tweets
26836,NO-PROMPT,"Though it may provide shortterm relief, it can delay the healing process and lead to infections or scarring. To deal with pain or discomfort, apply a soothing gel to the top of closed wounds. Dont use antiitch creams. They can irritate burn wounds. If a blister pops, apply bacitracin ointment or honey over the affected area immediately. Then, cover the wound with a nonadhesive bandage or gauze. This will help prevent infection",human,NO-MODEL,wiki
2914,NO-PROMPT,"the situation regarding the insolvency proceedings. Germany may provide any other information it considers relevant to the assessment of the matter. Should Germany not reply or should the information provided be incomplete, the Commission will take a final decision on the basis of the information currently available to it. Article 2. This Decision is addressed to the Federal Republic of Germany. Done at Brussels, 15 July 1997.",human,NO-MODEL,legal
6882,NO-PROMPT,"The financial contribution of the Community shall be granted subject to: forwarding a report to the Commission every three months on the progress of the programme and the costs incurred. forwarding a final report on the technical execution of the programme accompanied by justifying evidence as to the costs incurred by 1 June 1997 at the latest. Article 4. This Decision is addressed to the Kingdom of Spain. Done at Brussels, 13 December 1995.",human,NO-MODEL,legal
13844,NO-PROMPT,@ddlovato http://twitpic.com/7qu30 you guyss look GORGEOUS i wish i could have come to see you guys but i dont have a,human,NO-MODEL,tweets
16228,NO-PROMPT,gaaah so tired had to wake up too early todayoff to get ready for a longer afternoon/night around town,human,NO-MODEL,tweets
31142,NO-PROMPT,"This is bad, especially when youre aiming to lose abdominal fat. Controlling the amount and type of carbohydrates you eat throughout the day can help you manage your insulin levels. Carbohydrates are found in the following foods: grains, starchy vegetables, legumes, fruits and dairy products. They are also found in sweets and sweetened beverages. Carbohydrates are found in a wide variety of food groups. Because they are so widespread, its not realistic",human,NO-MODEL,wiki
28281,NO-PROMPT,"It will be easier to introduce dead space into a larger room than it will be to do so into a smaller room. Fewer things mean more space. Add mirrors. Mirrors can create the illusion of space and make the room feel larger than it is. A horizontallyoriented mirror over the bed is a good option. Look carefully at the layout of your motel room to decide what is crucial and what is not. Don’t introduce lots of chairs, tables, floor lamps, potted plants,",human,NO-MODEL,wiki
15970,NO-PROMPT,"Oh are the shops open today and when they open? Really, Im too lazy to even think to go somewhere. Btw",human,NO-MODEL,tweets
28100,NO-PROMPT,"If calming yourself does not work, try to call a friend (if a friend is available). Hopefully, the soothing voice on the other end of the phone will help put you at ease and help you get to sleep. Make sure to call someone who is already familiar with your anxiety problems so you won’t need to explain your situation. Try talking to a friend who will only listen and not add more to the conversation. Talking to someone who will make you worry more will not help",human,NO-MODEL,wiki
7435,NO-PROMPT,"Whereas the Agreement should be applied on a provisional basis from 1 January 1996, pending the completion of procedures required for its conclusion, subject to reciprocal provisional application by the United Arab Emirates. HAS DECIDED AS FOLLOWS: Sole Article. The Agreement between the European Community and the United Arab Emirates on trade in textile products shall be applied on a provisional basis from 1 January 1996, pending its formal conclusion, subject to reciprocal provisional application by the United Arab Emirates. The text of",human,NO-MODEL,legal
7784,NO-PROMPT,"As from 4 October 1986, the levying of customs duties, suspended pursuant to Regulation (EEC) No 3599/85, shall be reestablished on imports into the Community of the following products originating in China: 1.2 // // // CCT heading No // Description // // // ex 91.01 (NIMEXE code 91.0115, 22, 24, 26) // Quartz watches // //. Article 2. This Regulation shall enter into force on",human,NO-MODEL,legal
5488,NO-PROMPT,"Those provisions of Decision 2004/446/EC which concern the basic parameters of the transEuropean conventional rail system shall no longer apply as from the date on which this Decision becomes applicable. Article 5. This Decision shall become applicable six months after the date of its notification. Article 6. This Decision is addressed to the Member States. Done at Brussels, 28 July 2006.",human,NO-MODEL,legal
28947,NO-PROMPT,Its in the topright corner of the Chrome window. A dropdown menu will appear. This option is in the middle of,human,NO-MODEL,wiki
5450,NO-PROMPT,"prohibit, three years after adoption of this Directive, the marketing and use of flavourings which do not comply with this Directive. 2. Paragraph 1 shall not affect those national provisions which, in the absence of the Directives referred to in Article 5, apply to certain groups of flavourings or specify the foodstuffs in or on which flavourings complying with the Directive may be used.",human,NO-MODEL,legal
27568,NO-PROMPT,"If you notice your nails becoming thick or changing color, visit your doctor. Your doctor will likely ask you questions about your lifestyle and other health problems you may have, and may take a sample to send to a lab for testing to see if you have a fungal infection. Thick toenails are most commonly caused by a fungal infection known as onychomycosis. Thickening of the nail can also be caused by repeated injury to the toenail. This is often",human,NO-MODEL,wiki
26803,NO-PROMPT,"We all want to be fashionable, cool, and look good. If you say that Kobe Bryant or Kim Kardashian, for example, wears these exact brand of shoes, theres is a chance that that will perk up their interest. We often look to celebrities for cues on whats trendy, and this is the perfect time to put this factor to good use. That being said, for some people this can backfire. Try your best to read the customer. If they dress and act like",human,NO-MODEL,wiki
19212,NO-PROMPT,"Hmmm,I think the current shower was fitted by cow",human,NO-MODEL,tweets
27206,NO-PROMPT,"Wash your hands regularly and after coughing or sneezing to keep them clean. Also, having dirty hands and touching your face can lead to acne breakouts; keeping them clean can help prevent this.",human,NO-MODEL,wiki
28249,NO-PROMPT,"Tell him why you are leaving. You dont need to be explicit especially if the details are sensitive but you should not leave him and your coworkers in the dark. Theyll need time to cover for you while youre gone. Talk to your credit card companies. Put your cell phone plan on hold to avoid unnecessary charges while you are in jail. Not taking care of something so simple as this can ruin your credit for you when you get out. If you have a financed car, try",human,NO-MODEL,wiki
15763,NO-PROMPT,"Sometimes I feel bad on Fridays. I have *SO MANY* good people to recommend, and its hard to",human,NO-MODEL,tweets
7332,NO-PROMPT,"7. In Article 11 (5), and 4 is deleted. Article 2. This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 17 May 1988.",human,NO-MODEL,legal
30984,NO-PROMPT,"Mindfulness is not easy because it means becoming aware of the negative selftalk that often accompanies shame, like selfcondemnations, comparisons with others, etc. However, the task is to acknowledge and recognize shame without getting caught up in or giving power to those emotions that arise. Research has shown that mindfulnessbased therapy and techniques can facilitate selfacceptance and help reduce negative thoughts and feelings. Try to find a quiet space to practice mindfulness. Sit in a relaxed position and focus",human,NO-MODEL,wiki
7286,NO-PROMPT,"Financial participation by the Community shall be at the rate of ECU 0,5 for each vaccine plus bait laid within the eradication area plus 50 % of the cost of aerial distribution of the vaccine plus bait. Article 4. The Community financial contribution shall be granted after the supporting documents have been supplied. Article 5. This Decision is addressed to the Federal Republic of Germany. Done at Brussels, 23 December 1992.",human,NO-MODEL,legal
2915,NO-PROMPT,"Article 1. The minimum selling prices for beef for the invitation to tender held in accordance with Regulation (EC) No 359/94 for which the time limit for the submission of tenders was 22 February 1994 are as set out in the Annex hereto. Article 2. The Regulation shall enter into force on 10 March 1994. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 3 March 1994.",human,NO-MODEL,legal
27644,NO-PROMPT,"The instructions should also tell you how to disassemble and clean the vaporizer. While you may use a vaporizer at any time, most users prefer to run the machine at night. As the machines ease dryness or stuffiness in nasal passages, users may experience a more comfortable sleep. Avoid running the vaporizer all day since you will fill the air with too much moisture doing so, which may cause increased mold or fungus growth in your home. These problems may lead to further respiratory",human,NO-MODEL,wiki
17189,NO-PROMPT,@ddlovato you come to europe? wanna come to germany and go for a ride with us? love u &lt;3,human,NO-MODEL,tweets
14293,NO-PROMPT,@elbeard I know I personally dont want to but the boss says we have,human,NO-MODEL,tweets
6730,NO-PROMPT,"Article 1. For the 1993/94 marketing year, the reference price for fresh clementines (CN code ex 0805 20 10) expressed in ecus per 100 kilograms net of packed products of quality class I, of all sizes, shall, for the period 1 December 1993 to 28 February 1994, be: 59,57. Article 2. This Regulation shall enter into force on 1 December 1993. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at",human,NO-MODEL,legal
27935,NO-PROMPT,"Binding the ends of a rope is called whipping. Take some twine and run it along the length of the rope until you almost get to the rope’s end. Double back when the length of the twine is equal to around one and a half times the diameter of the rope. The twine should form an upside down U shape. Wrap the twine tightly along the U, and put the end of the twine through the loop at the top. Now, pull",human,NO-MODEL,wiki
29926,NO-PROMPT,"Your best strategy is to be prepared: make sure that you have pads, liners, and/or tampons on hand all the time in your gym bag or locker. If you are on your period, consider wearing dark underwear and/or pants and bottoms. If youre worried about wearing pads, especially in gym class where you are more active, you may want to become comfortable using tampons, which are much more discreet. Ask to see the school nurse if you feel cramps",human,NO-MODEL,wiki
31031,NO-PROMPT,"Heres a few basics: Melting chocolate is clearly best (hence why they call it melting chocolate). White chocolate and milk chocolate sometimes dont handle well. If youre new to the melting game, start with something easier. A good percentage of cocoa is around 7075%. Much more and it gets bitter and is better for baking.. The best part about this method is that it prevents scorching. Wahoo! The microwave is much quicker but its rather precarious; with the double",human,NO-MODEL,wiki
7339,NO-PROMPT,"Article 1. The accounts of the paying agency of Greece concerning expenditure financed by the EAGGF Guarantee Section in respect of the 2000 financial year are hereby cleared. The amount recoverable from Greece is determined in the Annex to this decision. Article 2. This Decision is addressed to the Republic of Greece. Done at Brussels, 10 April 2003.",human,NO-MODEL,legal
7221,NO-PROMPT,"Entry into force. This Directive shall enter into force on the 20th day following its publication in the Official Journal of the European Union. Article 19. Addressees. This Directive is addressed to the Member States in accordance with the Treaty establishing the European Community. Done at Brussels, 18 June 2009.",human,NO-MODEL,legal
14824,NO-PROMPT,Very gutted that have to keep leg tattoo covered for 2 weeks as this is shorts weather.,human,NO-MODEL,tweets
5047,NO-PROMPT,"The methods of making such a reference shall be laid down by the Member States. Article 3. This Directive shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Communities. Article 4. This Directive is addressed to the Member States. Done at Luxembourg, 28 October 1996.",human,NO-MODEL,legal
28250,NO-PROMPT,"For example, someone might have seen your relative fall into the ocean or enter a building that collapsed. If the body cannot be found, you will need witness statements to describe the imminent danger faced by the missing person. You should have witnesses sign an affidavit, so that you can submit this person’s testimony to a court when you petition for a declaration of death. If a police report was filed about an accident or disaster, then you should get a copy. You can submit it with your petition.",human,NO-MODEL,wiki
19423,NO-PROMPT,@HighTechDad I think thats what happened,human,NO-MODEL,tweets
2917,NO-PROMPT,"HAS ADOPTED THIS DECISION: Article 1. Ireland is hereby authorized, in respect of the 1991/92 marketing year, to set 15 May 1991 as the beginning of the period during which applications for the premium for suckler cows are to be lodged. This Decision shall apply without prejudice to the other provisions of Regulation (EEC) No 1244/82. Article 2. This Decision is addressed to Ireland. Done at Brussels, 17 May 1991.",human,NO-MODEL,legal
18146,NO-PROMPT,"@IsabellaSky Thats because youre in all the wrong places! Yeah, we have to hang out soon. IMY already.",human,NO-MODEL,tweets
30749,NO-PROMPT,"In other words, dont bite off more than you can chew. If you start running with no prior exercise habits, youll probably end up hurting yourself and quitting before you ever really started. The simplest thing to do would be to start walking. But it can be anything as long as youre getting physically active on a regular basis, your body will be able to handle the impending pavement pounding. Go hiking, swimming, or dancing. If its fun, all the better! Some",human,NO-MODEL,wiki
15752,NO-PROMPT,"TweetPhoto is nice, but the website widget it offers doesnt work all that well with wordpress otherwise Id use it.",human,NO-MODEL,tweets
28464,NO-PROMPT,"Buy a kit that comes with both the catalyst and hardener that you will mix together to create the epoxy. Most epoxy chip repair kits come in shades of white to match the most common color of bathtubs. Try to choose a kit that will closely match the shade of your bathtub, or 2 kits that you can mix together to create the right color. Epoxy repair kits work to fix chips in all kinds of bathtubs including ceramic, porcelain, ac",human,NO-MODEL,wiki
29656,NO-PROMPT,"If it is not large enough to also seat the guests, remove the chairs and host a buffetstyle tea party where the guests help themselves. This is less formal than a seated tea party, and is most suitable for a light afternoon tea rather than an evening meal. Use your judgement when placing a buffetstyle table: if space is a concern, move it against a wall. If you have plenty of room, consider placing it so the table is accessible from both sides, allowing more guests to access the",human,NO-MODEL,wiki
18423,NO-PROMPT,"finished reading W. P. Youngs, ;The Shack; and feels more spiritually nourished than ever before Might post quotes from",human,NO-MODEL,tweets
3703,NO-PROMPT,"The percentages for the issuing of system B export licences, as referred to in Article 5 of Regulation (EC) No 2190/96, and applied for between 17 March and 13 May 2001, by which the quantities applied for and the rates of refund applicable must be multiplied, are as fixed in the Annex hereto. The above subparagraph does not apply to licences applied for in connection with foodaid operations as provided for in Article 10(4) of the Agreement on Agriculture concluded during the Uruguay",human,NO-MODEL,legal
15972,NO-PROMPT,"had three free periods today. ESL tutorial which we cant be in class while the group is presenting, Accs lecturer absent",human,NO-MODEL,tweets
29233,NO-PROMPT,"If you have applied multiple coats of dye, you may want to let your boots dry for 48 hours. The longer your boots dry, the better. Lightly rub off any dye that may still be wet with a cotton rag. Be careful not to scrub the leather; just wipe gently. The color of your boots will intensify and even out as your boots dry. Your boots may look a little dull once they have dried. Shoe polish will enhance the color and gloss of your",human,NO-MODEL,wiki
15475,NO-PROMPT,"@mackyrosman okay well thanks for talking to me!! I have to get off now and go to the store, hopefully we will",human,NO-MODEL,tweets
6941,NO-PROMPT,"Article 2. The President of the Council is hereby authorized to designate the person empowered to sign the Agreement for the purpose of binding the Community (2). Article 3. This Regulation shall enter into force on the day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 8 March 1977.",human,NO-MODEL,legal
16656,NO-PROMPT,"black tea latte, turkey pesto cranberry sammy, ace of cakes, and umbrella only wish miguel was here",human,NO-MODEL,tweets
29348,NO-PROMPT,"If you have people in your life who belittle you and put you down, your selfesteem is going to take a hit. It will be hard to lift yourself without some support in your corner. Cut negative friends out of your life and connect with people who accept and care about you. If you dont feel you can cut this person out of your life, call him out on his negativity. Chances are, he is lashing out because he feel badly about himself, too. Set",human,NO-MODEL,wiki
27277,NO-PROMPT,"Tie the 2 loose ends in a knot, creating a loop. Avoid threads that are highly synthetic. Cotton thread works best for threading. If the thread is too long or short for your liking, feel free to cut a new piece of thread to meet your personal preference.",human,NO-MODEL,wiki
3282,NO-PROMPT,"Fishing for common sole in the waters of Skagerrak and Kattegat, ICES Zone IIIbcd (EC waters) by vessels flying the flag of Sweden or registered in Sweden is hereby prohibited",human,NO-MODEL,legal
3003,NO-PROMPT,"Article 2. Of this sum, EUR 170 million shall be used to finance the targeted measure for the promotion of the conversion of the vessels and fishermen that were, up to 1999, dependent on the Fisheries Agreement with Morocco, which is covered by the Structural operations heading in the financial perspective, under the new line B22 0 0 N of the general budget of the European Union for the financial year 2002. The remaining EUR 30 million shall be used to finance measures for strengthening the competitiveness of",human,NO-MODEL,legal
28665,NO-PROMPT,"The extra layer will act as a barrier to protect your floor against spills and splatters. Paint fumes can quickly become overpowering. For this reason, it’s recommended that you do your painting in a garage or workshop that will provide some ventilation, or in an outdoor space like a patio or driveway. Use strips of tape or heavy objects like paint buckets to hold down the corners of the drop",human,NO-MODEL,wiki
16453,NO-PROMPT,Oh and i accidentally hit it w/ a newspaper trying to make it move. I feel awful.,human,NO-MODEL,tweets
4038,NO-PROMPT,"Entry into force. This Directive shall enter into force on the day of its publication in the Official Journal of the European Communities. Article 22. Addressees. This Directive is addressed to the Member States. Done at Brussels, 9 March 1999.",human,NO-MODEL,legal
3435,NO-PROMPT,"The text of the Exchange of Letters is attached to this Decision. Article 2. The President of the Commission is hereby authorised to designate the person(s) empowered to sign the Exchange of Letters in order to bind the Community. Article 3. This Decision shall be published in the Official Journal of the European Union. Done at Brussels, 10 March 2009.",human,NO-MODEL,legal
17935,NO-PROMPT,@justinjagged haha i wish! there is a slight chance well be back. we might follow warped this summer before tour,human,NO-MODEL,tweets
15049,NO-PROMPT,@TGRWorzel Oh after you inspired me I ended up enjoying both #BGT and well in my case.. a nice piece,human,NO-MODEL,tweets
7145,NO-PROMPT,"For the 1987/88 marketing year, the supplement to be applied to the target and intervention prices for double zero colza and rape seed shall be 2,50 ECU per 100 kg. Article 4. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communites. It shall apply: from 1 July 1987 as regards colza and rape seed, from 1 August 1987 as regards sunflower seed. This Regulation shall be binding in its entirety",human,NO-MODEL,legal
18722,NO-PROMPT,is fruityloopin! Sum1 needs 2 scoop me up cos i got skills! I dont usually blow my own trumpet but im,human,NO-MODEL,tweets
30972,NO-PROMPT,"For most people, however, bleaching is necessary if you want to rock an unconventional hair color. If you try to dye dark hair with a bright dye, the color wont show up or you may end up with a color that you didnt want. Most hair dyes will not lift the color from your hair. You have to remove the current color with bleach before adding the new color on top. If youve never bleached your hair before, consider going to a salon to have it",human,NO-MODEL,wiki
28931,NO-PROMPT,"Post interesting content on their wall to try to stimulate some conversation with them. Followup on any comments they make on your posts. Many professionals will not use Facebook chat, and chat programs in general are typically viewed as lessprofessional than email. If you want to send a message to a professional contact on Facebook, do your best to format it as close to an email as possible. When writing posts, messages, or comments to a professional contact, avoid using emoticons. These are very",human,NO-MODEL,wiki
17199,NO-PROMPT,gotta love these little girLs! My lil traviesas Lol off to bed wOrLd. Workk manana gnite,human,NO-MODEL,tweets
30462,NO-PROMPT,"Either squeeze your lemon into the water or cut it into thin slices to insert. Place your onions, celery, and bay leaf into the pot. Sprinkle thyme, dill, and salt on top to taste. For more flavor, try adding peppercorns, other vegetables like carrots, or cooking liquids like chicken stock and white wine. To avoid overcooking your fish, keep your pot well below boiling, aiming for a temperature around 170° F (76° C).",human,NO-MODEL,wiki
4380,NO-PROMPT,"HAS DECIDED AS FOLLOWS: Article 1. Mr Stefano PALMIERI, responsabile dell’area di ricerca Sviluppo locale e politica industriale dell’IRES CGIL Istituto di ricerche economiche e sociali Confederazione generale italiana del lavoro (Group II Employees Group), is hereby appointed as a member of the European Economic and Social Committee for the remainder of the current term of office, which runs",human,NO-MODEL,legal
17797,NO-PROMPT,Okay. Im lame. I just not realized ;FTW; is the reverse of ;WTF. Looks like its more ;,human,NO-MODEL,tweets
15156,NO-PROMPT,@SLessard What GREAT shows @ Fenway! Dirty Water you guys killed it! Thank you Also love the new music!!,human,NO-MODEL,tweets
19419,NO-PROMPT,http://twitpic.com/68yj7 Piha Burnout = My freshly mounted picture of this shot just fell from my desk and got damaged darn,human,NO-MODEL,tweets
4832,NO-PROMPT,"By way of derogation from Article 4(1), in January 2001 applications for licences shall be submitted to the competent authority no later than the fifth working day following the entry into force of this Regulation. By way of derogation from Article 4(2), in January 2001 licences shall be issued during January 2001 no later than 10 working days after the entry into force of this Regulation. Article 3. This Regulation shall enter into force on the day following its publication in the Official Journal of the",human,NO-MODEL,legal
17557,NO-PROMPT,"@MISSDBROADWAY Oooooo well if he ever needs someone to take his spot at one of the games, tell him I would be more than happy",human,NO-MODEL,tweets
14585,NO-PROMPT,"So sad: 7 show dogs are dead, including one of the top Akitas in USA, after being left in hot van by",human,NO-MODEL,tweets
18256,NO-PROMPT,"Up and at em. Off to waste an hour at the garage as they try, and probably fail, to fix my mobile phone",human,NO-MODEL,tweets
15275,NO-PROMPT,can someone tell me the ending of i know what you did last summer? im getting kinda creeped out,human,NO-MODEL,tweets
5650,NO-PROMPT,"Article 2. This Decision shall apply as from the unification of Germany until the entry into force in the agricultural sector of the Council Directive on the transitional measures and adjustments required to the Directives on plant products, seeds, plants and animal feedingstuffs and to the veterinary and zootechnical legislation as a result of the integration of the territory of the former German Democratic Republic into the Community, the proposal for which was presented on 21 August 1990. This Decision shall apply, however, until 31",human,NO-MODEL,legal
4349,NO-PROMPT,"The plan relating to the examination for residues of the substances referred to in Annex I (A), Groups I and II to Directive 86/469/EEC submitted by the United Kingdom is hereby approved. Article 2. The United Kingdom shall adopt the necessary laws, regulations and administrative provisions for the implementation",human,NO-MODEL,legal
27031,NO-PROMPT,"Eat foods that rank low on the glycemic index, such as complex carbohydrates. Avoid foods that are composed of simple sugars, such as most cookies or cakes. Make a point to especially avoid any sugarladen snacks immediately before and after a workout. Lean proteins, such as chicken or lean cuts of beef, help to balance out the absorption of glucose into the blood, keeping your insulin levels down. Fiberrich foods, like broccoli or beans,",human,NO-MODEL,wiki
7449,NO-PROMPT,"In cases where compensation or an allowance has been wrongly paid, the competent Greek authorities shall take steps to recover the amounts paid, plus interest running from the date of payment until actual recovery and, in the event of fraud, a penalty equal to the amounts wrongly paid. The rate to be applied for calculating the interest shall be the rate in force under Greek law for similar recovery operations. Article 4. This Regulation shall enter into force on the third day following its publication in the Official Journal of the",human,NO-MODEL,legal
15932,NO-PROMPT,@LVLP thats a bl**dy good question Ive been dying to pick that up and try it but dont know anyone else who wants too,human,NO-MODEL,tweets
6272,NO-PROMPT,"Article 1. Commission Decision 82/62/EEC of 18 December 1981 is hereby amended as follows: In Article 2, 31 December 1985 is substituted for 31 December 1984. Article 2. This Decision is addressed to the United Kingdom Government. Done at Brussels, 28 February 1985.",human,NO-MODEL,legal
5926,NO-PROMPT,HAS ADOPTED THIS DECISION: Article 1. The State of Santa Catarina is added to the list of States of Brazil set out in Article 1 of Decision 89/3/EEC.,human,NO-MODEL,legal
18410,NO-PROMPT,@ddlovato im so upset my mom doesnt let me come to your music video shoot. ughhh _,human,NO-MODEL,tweets
29824,NO-PROMPT,"They’ll be able to assess the damage to your finger and determine whether or not the ligaments are sprained. Go to a local Urgent Care center or Emergency Room if you’re unable to bend your finger after the incident or if the pain from the injury prevents you from going about your daily routine. Tell the doctor when and where the finger was injured. Also describe how you sustained the injury (e.g., if you caught the ball wrong in a game of baseball). Mention what angle your",human,NO-MODEL,wiki
18657,NO-PROMPT,"45 minutes to go, then to chill out in the sunshine for the rest of the afternoon. Might even brave Tesco for",human,NO-MODEL,tweets
16465,NO-PROMPT,Wow Good job britney. Although i think u could have sang the slow song live hahaha! Gooood show,human,NO-MODEL,tweets
18487,NO-PROMPT,#@!$#@&amp;*!!! Big Fat 1 1/4&quot; rib eye cooked to perfection was SPOILED! The piece of chicken breast was not a suitable substitute,human,NO-MODEL,tweets
31359,NO-PROMPT,"Observing him as you both go through your everyday lives will provide you with a more accurate picture. Moreover, intentionally testing his feelings for you or setting traps could establish a poor, dishonest foundation for your relationship. These actions may convince him that you arent marriage material, even if he is. During the early stages of your relationship, a guy may treat you exceptionally well in an effort to impress you. As nice as it may feel, special treatment wont last forever and wont",human,NO-MODEL,wiki
29055,NO-PROMPT,"If you havent yet made the pivot table, open a new Excel document and create a pivot table before continuing. Click the Pivot Table on your worksheet to select and edit it. This tab is in the middle of the toolbar ribbon at the top of the Excel window. It will open your pivot table tools on the toolbar ribbon. On different versions, this tab may be named Analyze, or Options under the Pivot Table Tools heading. This button looks like an fx sign on a table",human,NO-MODEL,wiki
26688,NO-PROMPT,"If your wireless connection isnt working properly, you canconnect directly to the router. Click the Windows logo in the bottomleft corner of the screen. Its in the bottomleft side of the Start window. This globeshaped icon is on the Settings page. Its near the bottom of the page, though you may have to scroll down to see this option. This is the routers address, which youll use to access the routers settings online.",human,NO-MODEL,wiki
18011,NO-PROMPT,@TheRealTiffany Thank you for dinner girlll! Shooot. Hope to see you soonnn!!! you go back out there,human,NO-MODEL,tweets
14338,NO-PROMPT,"OMG I am still in a lot of pain. Think I must see Dr again, get some massage/physio. Thank goodness",human,NO-MODEL,tweets
26717,NO-PROMPT,"You should only attempt to drain a cauliflower ear if theres no possibility of seeing a doctor or medical professional within two to three days. Furthermore, draining your own ear should only be attempted if the trauma is mild with only moderate swelling and no torn skin. If you have a cell phone, call emergency services to get some helpful advice and support. Before dealing with your cauliflower ear, make sure to sanitize your hands by washing them with warm water and regular soap for about",human,NO-MODEL,wiki
7537,NO-PROMPT,"Article 4. 1. This Decision is addressed to the companies listed in Annex I. 2. This Decision shall apply from 1 January 1999 to 31 December 1999. Done at Brussels, 11 January 1999.",human,NO-MODEL,legal
30546,NO-PROMPT,"Writing down due dates and test days will help you keep track of it all. Schools assign a lot of work, and if you often get confused about where to start, youre not alone. Take into consideration due date, grade value, and what teacher assigned it. If you have a math test worth 20% of your grade tomorrow, you should probably save the project due next month for another time. However, if its a quiz worth 5 points, you might want to focus on the project. Keep in",human,NO-MODEL,wiki
